-1.000000000000000e+00 1.000000000000000e+00 2.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00 2.000000000000000e+00 1.000000000000000e+00 
-1.798982399675776e-02 1.000000000000000e+00 2.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00 2.000000000000000e+00 1.000000000000000e+00 
-1.685740412875189e-02 1.000000042245236e+00 1.999999915509531e+00 1.000000239150187e+00 1.000001077587249e+00 1.999999676359396e+00 1.000000210986690e+00 
-9.986852444452080e-03 1.000018227654811e+00 1.999963545354860e+00 1.000103182631551e+00 1.000464601083950e+00 1.999860372588212e+00 1.000091029792423e+00 
-9.203140988566824e-03 1.000036416864509e+00 1.999927168923262e+00 1.000206139476394e+00 1.000927544409180e+00 1.999721068817027e+00 1.000181857298985e+00 
-8.744330207441869e-03 1.000054609875389e+00 1.999890786213373e+00 1.000309109686282e+00 1.001389909433350e+00 1.999581765045843e+00 1.000272693506293e+00 
-8.418679848455603e-03 1.000072806688510e+00 1.999854397223836e+00 1.000412093262790e+00 1.001851697911697e+00 1.999442461274658e+00 1.000363538414272e+00 
-8.166026337191597e-03 1.000091007304931e+00 1.999818001953289e+00 1.000515090207487e+00 1.002312911680893e+00 1.999303157503474e+00 1.000454392022844e+00 
-7.959556468296474e-03 1.000109211725713e+00 1.999781600400371e+00 1.000618100521943e+00 1.002773552526353e+00 1.999163853732289e+00 1.000545254331926e+00 
-7.784962714430481e-03 1.000127419951917e+00 1.999745192563718e+00 1.000721124207725e+00 1.003233622277585e+00 1.999024549961105e+00 1.000636125341435e+00 
-7.633702911892226e-03 1.000145631984602e+00 1.999708778441970e+00 1.000824161266405e+00 1.003693122681397e+00 1.998885246189920e+00 1.000727005051291e+00 
-7.500266354624203e-03 1.000163847824830e+00 1.999672358033763e+00 1.000927211699552e+00 1.004152055528776e+00 1.998745942418735e+00 1.000817893461412e+00 
-7.380889946756133e-03 1.000182067473662e+00 1.999635931337737e+00 1.001030275508736e+00 1.004610422575745e+00 1.998606638647551e+00 1.000908790571715e+00 
-7.272889397326577e-03 1.000200290932161e+00 1.999599498352525e+00 1.001133352695526e+00 1.005068225596086e+00 1.998467334876366e+00 1.000999696382115e+00 
-7.174282545470360e-03 1.000218518201389e+00 1.999563059076768e+00 1.001236443261492e+00 1.005525466313079e+00 1.998328031105182e+00 1.001090610892528e+00 
-7.083564052656734e-03 1.000236749282407e+00 1.999526613509098e+00 1.001339547208203e+00 1.005982146483593e+00 1.998188727333997e+00 1.001181534102869e+00 
-6.999563733994241e-03 1.000254984176279e+00 1.999490161648154e+00 1.001442664537227e+00 1.006438267840353e+00 1.998049423562813e+00 1.001272466013052e+00 
-6.921353905927335e-03 1.000273222884069e+00 1.999453703492570e+00 1.001545795250135e+00 1.006893832086886e+00 1.997910119791628e+00 1.001363406622990e+00 
